patient_id,recording_code,session_id,chest_location,acquisition_mode,device,record_id,source_path,annotation_path,orig_sr,orig_duration_sec,raw_rms,raw_peak,raw_clip_ratio,raw_dc_offset,fixed_rms,fixed_peak,fixed_clip_ratio,crest_factor_db,zero_ratio,seg_count,seg_rms_min,seg_rms_p10,seg_rms_median,seg_rms_cv,bad_segment_count,max_segment_clip_ratio,max_segment_peak,was_repeated_to_15s,crop_start_sec,crop_lung_class,n_cycles_crop,crop_cycle_coverage_sec,crop_normal_fraction,lung_band_ratio_50_1800,mid_lung_ratio_100_1000,low_drift_ratio_0_50,ultra_high_ratio_1800_2000,spectral_centroid_hz,annotation_error,passes_hard_quality,quality_error,score_rms,score_seg_p10,score_lung_band,score_mid_lung,score_seg_stability,score_low_drift,score_ultra_high,score_zero,score_clip,score_cycle_coverage,score_n_cycles,score_normal_fraction,score_centroid,score_crest,quality_score
105,1b1,105_1b1,Tc,sc,Meditron,105_1b1_Tc_sc_Meditron,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/105_1b1_Tc_sc_Meditron.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/105_1b1_Tc_sc_Meditron.txt,44100,20.0,0.03179379197591367,0.2671125829219818,0.0,0.0004500962095335126,0.030232211424718318,0.17905715107917786,0.0,15.45043505516728,0.030333333333333334,27,0.024721609299320976,0.026114681670894677,0.0292809638538743,0.12115706724438588,0,0.0,0.17905715107917786,False,0.0,normal,6,14.964,1.0,0.522111070702758,0.24199612680032714,0.4775181217867933,0.0004904721984672066,422.7363778075106,,True,,0.09130434782608696,0.10217391304347827,0.9326086956521739,0.9467391304347826,0.48695652173913045,0.9391304347826087,0.021739130434782608,0.42391304347826086,0.7516304347826087,0.871195652173913,0.6375,0.8347826086956521,1.0,0.75,0.6068967391304348
106,2b1,106_2b1,Pl,mc,LittC2SE,106_2b1_Pl_mc_LittC2SE,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/106_2b1_Pl_mc_LittC2SE.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/106_2b1_Pl_mc_LittC2SE.txt,44100,20.0,0.03554909600223171,0.28089165687561035,0.0,-1.847287239797879e-05,0.03495759065776344,0.2806181311607361,0.0,18.09148468337218,0.061483333333333334,27,0.013625977565889577,0.018169976038042365,0.037086894693688886,0.28861150592730483,0,0.0,0.2806181311607361,False,0.0,crackles,7,14.964,0.1709435979684576,0.8142944091862014,0.45092262442488684,0.185880366334595,5.7570544624505365e-06,96.75586664648277,,True,,0.1,0.06739130434782609,0.9989130434782608,0.9847826086956522,0.11847826086956521,0.9989130434782608,0.2891304347826087,0.10978260869565218,0.7516304347826087,0.871195652173913,0.7880434782608695,0.3760869565217391,0.9608695652173913,0.9934782608695653,0.5575217391304348
106,2b1,106_2b1,Pr,mc,LittC2SE,106_2b1_Pr_mc_LittC2SE,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/106_2b1_Pr_mc_LittC2SE.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/106_2b1_Pr_mc_LittC2SE.txt,44100,20.0,0.182136493339651,0.7700069546699524,0.0,2.0950801626895554e-05,0.18656930627614146,0.7697659730911255,0.0,12.310370252144082,0.017516666666666666,27,0.13768101964937302,0.14342456021944694,0.18462381597204536,0.14738529855560326,0,0.0,0.7697659730911255,False,0.0,wheezes,7,14.936,0.16831815747187995,0.13907122993961096,0.028588804532138353,0.8609759933239104,2.3120058897923107e-08,17.843638155789684,,False,,0.5880434782608696,0.5717391304347826,0.5315217391304348,0.5010869565217392,0.3760869565217391,0.5369565217391304,0.9195652173913044,0.8907608695652174,0.7516304347826087,0.7358695652173913,0.7880434782608695,0.3739130434782609,0.17717391304347826,0.33695652173913043,0.6285869565217391
107,2b3,107_2b3,Al,mc,AKGC417L,107_2b3_Al_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Al_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Al_mc_AKGC417L.txt,44100,20.0,0.4029968047229272,1.0020596981048584,0.04647845804988662,-0.0020598052069544792,0.3853820164596044,1.0058934688568115,0.027516666666666665,8.333210868656582,0.018266666666666667,27,0.33733751352745844,0.3526786628313957,0.38815541353525623,0.07241487534339436,0,0.043125,1.0058934688568115,False,0.0,crackles,6,14.113,0.0,0.08412447631617319,0.016699083709192163,0.9160453606482953,5.16246846211698e-07,24.597727355846498,,False,,0.9152173913043479,0.9380434782608695,0.358695652173913,0.3293478260869565,0.8152173913043478,0.3641304347826087,0.7130434782608696,0.8625,0.08369565217391305,0.3467391304347826,0.6375,0.14402173913043478,0.35978260869565215,0.08260869565217391,0.6414239130434782
107,2b3,107_2b3,Ar,mc,AKGC417L,107_2b3_Ar_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Ar_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Ar_mc_AKGC417L.txt,44100,20.0,0.4280266498005249,1.00008225440979,0.06297278911564626,-8.240552415372804e-05,0.4262568558414633,1.017687439918518,0.056,7.558860746093639,0.018816666666666666,27,0.3661363529354474,0.38804784805937154,0.4317162872720983,0.07447401849102617,0,0.08075,1.017687439918518,False,0.0,both,6,14.113,0.0,0.09803377061133171,0.024861065055288522,0.9030412376668805,6.320534089563182e-07,27.624504919181064,,False,,0.9391304347826087,0.9554347826086956,0.4097826086956522,0.46304347826086956,0.8010869565217391,0.4097826086956522,0.683695652173913,0.8456521739130435,0.0391304347826087,0.3467391304347826,0.6375,0.14402173913043478,0.4391304347826087,0.06195652173913044,0.6659510869565217
107,2b3,107_2b3,Ll,mc,AKGC417L,107_2b3_Ll_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Ll_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Ll_mc_AKGC417L.txt,44100,20.0,0.1751449766684646,1.0000712871551514,0.0003514739229024943,-7.138599903555587e-05,0.17304184920122406,1.003982424736023,0.00023333333333333333,15.271499250871445,0.03613333333333334,27,0.15464076442001556,0.15932996634708452,0.17333804682003415,0.05614928669985323,0,0.000875,1.003982424736023,False,0.0,crackles,6,14.113,0.0,0.3190472806843019,0.07774410188743999,0.6830399135240838,8.005567812701536e-06,43.51831353205482,,False,,0.5532608695652174,0.6076086956521739,0.8108695652173913,0.7543478260869565,0.9347826086956522,0.8206521739130435,0.2326086956521739,0.3217391304347826,0.4146739130434783,0.3467391304347826,0.6375,0.14402173913043478,0.75,0.7206521739130435,0.6586956521739128
107,2b3,107_2b3,Lr,mc,AKGC417L,107_2b3_Lr_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Lr_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Lr_mc_AKGC417L.txt,44100,20.0,0.32821861611118336,1.0000677108764648,0.011865079365079365,6.766373553546146e-05,0.31142320924277483,1.006568193435669,0.00825,10.189844540574732,0.0204,27,0.27834876838258404,0.2840219875686749,0.31059120284918423,0.07967740803876465,0,0.01625,1.006568193435669,False,0.0,crackles,6,14.113,0.12144831006873102,0.14231604138883938,0.014469399923260491,0.8594511620620086,1.8353616539402162e-05,34.044485250542955,,False,,0.8358695652173913,0.8771739130434782,0.5423913043478261,0.2847826086956522,0.782608695652174,0.5423913043478261,0.14021739130434782,0.7875,0.16956521739130434,0.3467391304347826,0.6375,0.33043478260869563,0.5934782608695652,0.1641304347826087,0.6371304347826089
107,2b3,107_2b3,Pl,mc,AKGC417L,107_2b3_Pl_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Pl_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Pl_mc_AKGC417L.txt,44100,20.0,0.385119091189433,1.0002100467681885,0.0214421768707483,-0.0002101931459037587,0.384043439874781,1.03214430809021,0.016533333333333334,8.587201416100887,0.0184,27,0.31681381165874506,0.3381223878459456,0.3852918632781358,0.08501805106949158,0,0.045875,1.03214430809021,False,0.0,normal,6,14.113,1.0,0.28188526650209494,0.1843628169499988,0.7182522632813696,1.5045370884012688e-06,59.19561930608865,,False,,0.9141304347826087,0.9293478260869565,0.7717391304347826,0.9206521739130434,0.741304347826087,0.7858695652173913,0.5358695652173913,0.8581521739130434,0.12608695652173912,0.3467391304347826,0.6375,0.8347826086956521,0.8641304347826086,0.0891304347826087,0.83475
107,2b3,107_2b3,Pr,mc,AKGC417L,107_2b3_Pr_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Pr_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Pr_mc_AKGC417L.txt,44100,20.0,0.4198009909092815,1.0014320611953735,0.035849206349206346,0.0014321159105747938,0.42069791751913965,1.0138311386108398,0.024133333333333333,7.639905271739185,0.016083333333333335,27,0.38591394572122045,0.39026279016000626,0.4142394744102882,0.047629005561213945,0,0.040625,1.0138311386108398,False,0.0,both,6,14.113,0.30617161482321253,0.16965822217809892,0.062108448368903016,0.8305137833867068,1.8963360399370591e-06,35.38332658852939,,False,,0.9358695652173913,0.9565217391304348,0.6032608695652174,0.7054347826086956,0.9706521739130435,0.6119565217391304,0.4902173913043478,0.928804347826087,0.09782608695652174,0.3467391304347826,0.6375,0.45760869565217394,0.6206521739130435,0.06521739130434782,0.7703695652173913
107,2b3,107_2b3,Tc,mc,AKGC417L,107_2b3_Tc_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Tc_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b3_Tc_mc_AKGC417L.txt,44100,20.0,0.22107409371951672,1.0000195503234863,0.0019659863945578233,-1.9716604583663866e-05,0.22061722111948154,1.003709316253662,0.0008333333333333334,13.159370901511334,0.02635,27,0.19426594525932012,0.1968845871593202,0.21898532053430023,0.07707399490268312,0,0.004125,1.003709316253662,False,0.0,crackles,6,14.113,0.8152766952455184,0.05774589424470641,0.011529509882098162,0.9424109777721595,1.2029569749953128e-06,24.18864871289298,,False,,0.6793478260869565,0.7195652173913043,0.24782608695652175,0.24239130434782608,0.7891304347826087,0.2510869565217391,0.575,0.5614130434782608,0.3521739130434783,0.3467391304347826,0.6375,0.6391304347826087,0.3456521739130435,0.45217391304347826,0.5658913043478261
107,2b4,107_2b4,Al,mc,AKGC417L,107_2b4_Al_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Al_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Al_mc_AKGC417L.txt,44100,20.0,0.3708317839862893,1.0006508827209473,0.034209750566893425,-0.0006509869126603007,0.37270757192403786,1.0041357278823853,0.030833333333333334,8.60848407567858,0.02095,27,0.3020821708219348,0.3383326107248779,0.3793327995733472,0.06555611070393738,0,0.05225,1.0041357278823853,False,0.0,both,6,13.982,0.0,0.07397871104517464,0.013589814189159966,0.926040610765118,4.853200658967311e-07,24.093503330087024,,False,,0.907608695652174,0.9304347826086956,0.31630434782608696,0.275,0.8695652173913043,0.32282608695652176,0.7228260869565217,0.7657608695652174,0.06847826086956521,0.3065217391304348,0.6375,0.14402173913043478,0.3423913043478261,0.09130434782608696,0.6227391304347827
107,2b4,107_2b4,Ar,mc,AKGC417L,107_2b4_Ar_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Ar_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Ar_mc_AKGC417L.txt,44100,20.0,0.4492738355951588,1.0000983476638794,0.07383786848072563,-9.852222865447402e-05,0.45588797060432573,1.0081599950790405,0.07178333333333334,6.89342654633543,0.017133333333333334,27,0.38259318385693103,0.4142081271276642,0.44841594829209025,0.06766907115248018,0,0.09075,1.0081599950790405,False,0.0,crackles,6,13.982,0.0,0.0934850164398048,0.023085412260454994,0.9065241044581904,7.028093687822676e-07,26.489461744426492,,False,,0.9597826086956521,0.967391304347826,0.39456521739130435,0.43478260869565216,0.8597826086956522,0.39891304347826084,0.6728260869565217,0.9005434782608696,0.02391304347826087,0.3065217391304348,0.6375,0.14402173913043478,0.40543478260869564,0.03695652173913044,0.6686195652173913
107,2b4,107_2b4,Ll,mc,AKGC417L,107_2b4_Ll_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Ll_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Ll_mc_AKGC417L.txt,44100,20.0,0.17455200392975498,1.0000101327896118,0.00014965986394557823,-1.0202646080870181e-05,0.1752169884212499,1.002925157546997,0.00016666666666666666,15.1538462716721,0.03718333333333333,27,0.15376592152971685,0.15924615581062365,0.17870359955631618,0.057709105237462525,0,0.000875,1.002925157546997,False,0.0,crackles,6,13.982,0.0,0.2198021087403955,0.03973127048848648,0.7824148284636528,6.633948855119357e-06,37.78472434845373,,False,,0.5630434782608695,0.6065217391304348,0.6945652173913044,0.5891304347826087,0.9239130434782609,0.7043478260869566,0.2684782608695652,0.3016304347826087,0.4266304347826087,0.3065217391304348,0.6375,0.14402173913043478,0.6641304347826087,0.7065217391304348,0.6150163043478262
107,2b4,107_2b4,Lr,mc,AKGC417L,107_2b4_Lr_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Lr_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Lr_mc_AKGC417L.txt,44100,20.0,0.3329764929429778,1.0007469654083252,0.012174603174603175,-0.000747089390642941,0.3393397871632024,1.0050394535064697,0.011216666666666666,9.430966547516196,0.019116666666666667,27,0.2912171556656321,0.30377980830151863,0.34268776994457334,0.0711987276229711,0,0.026875,1.0050394535064697,False,0.0,crackles,6,13.982,0.0,0.16616011409307305,0.014720968721098245,0.8344078799585884,1.1147433213333567e-05,35.09525929698614,,False,,0.8673913043478261,0.8978260869565218,0.6,0.28804347826086957,0.825,0.6065217391304348,0.2,0.8369565217391305,0.1565217391304348,0.3065217391304348,0.6375,0.14402173913043478,0.6141304347826086,0.13043478260869565,0.6519402173913043
107,2b4,107_2b4,Pl,mc,AKGC417L,107_2b4_Pl_mc_AKGC417L,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Pl_mc_AKGC417L.wav,/nas/home/pcallandrone/DeepLearning/dataset/ICBHI_2017/ICBHI_final_database/107_2b4_Pl_mc_AKGC417L.txt,44100,20.0,0.32230358931185865,1.0003535747528076,0.00809297052154195,-0.00035370365367271006,0.31683001729932786,1.0110307931900024,0.007083333333333333,10.078761240087372,0.021983333333333334,27,0.2688475114866018,0.27888309118813837,0.31002306461144075,0.09551307964006577,0,0.02025,1.0110307931900024,False,0.0,crackles,6,13.982,0.527034758975826,0.10528863452511224,0.051358227587706244,0.8947523525522171,5.697394291829335e-07,26.190652398859477,,False,,0.8445652173913043,0.8706521739130435,0.4380434782608696,0.6684782608695652,0.65,0.44021739130434784,0.6978260869565217,0.7260869565217392,0.1858695652173913,0.3065217391304348,0.6375,0.5369565217391304,0.39891304347826084,0.15760869565217392,0.6750815217391305
