name,base_id,segment_index,source_m_path,teacher_ckpt,teacher_experiment,sr,segment_samples,pseudo_label_type,uses_real_v1_h_l_targets,apply_mixture_polarity_calibration,apply_mixture_gain_calibration,pre_mix_nmse,pre_mix_nmse_db,pre_mix_gain_error_db,pre_mix_gamma,pre_negative_mix_gamma,pre_mix_corr,polarity_flipped,mix_gamma_before_polarity,mix_corr_before_polarity,mix_gamma_after_polarity,mix_corr_after_polarity,gain_calibration_gamma,mix_nmse_db_before_gain,mix_corr_before_gain,mix_gain_error_db_before_gain,mix_nmse_db_after_gain,mix_corr_after_gain,mix_gain_error_db_after_gain,final_mix_nmse,final_mix_nmse_db,final_mix_gain_error_db,final_mix_gamma,final_negative_mix_gamma,final_mix_corr,rms_m,rms_h_pseudo,rms_l_pseudo,pseudo_h_over_l_snr_db,abs_pseudo_h_over_l_snr_db,pseudo_h_energy_fraction,pseudo_l_energy_fraction,pseudo_h_l_corr,abs_pseudo_h_l_corr,peak_m,peak_h_pseudo,peak_l_pseudo,confidence_pass,confidence_reason,all_m_pseudo_path,all_h_pseudo_path,all_l_pseudo_path,confident_m_pseudo_path,confident_h_pseudo_path,confident_l_pseudo_path
M0020_s019_orig,M0020,19,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0020_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,2287.544717304897,33.59369592482287,33.409445305554456,-0.02123910393987801,1.0,-0.9947010064181967,1.0,-0.02123910393987801,-0.9947010064181967,0.02123910393987801,0.9947010064181967,0.02123910393987801,33.22468118437075,0.9947010064181967,33.409445305554456,-19.759289024158896,0.9947009589726269,-0.0461309280608148,0.010569905331075933,-19.759289024158896,-0.0461309280608148,0.9999999576596452,0.0,0.9947009589726269,0.005080616324326369,0.0026365026484663225,0.003765092749867352,-3.0949493442384095,3.0949493442384095,0.3288604492908686,0.6706664482320698,0.22301555064503906,0.22301555064503906,0.03501620888710022,0.027786632999777794,0.03148345276713371,False,"gain_gamma_not_in_[0.1,10.0]",/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0020_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0020_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0020_s019_orig.wav,,,
M0020_s020_orig,M0020,20,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0020_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,1333.0802604056212,31.248562976523836,31.0071414148361,-0.02808284306168928,1.0,-0.9973331336481568,1.0,-0.02808284306168928,-0.9973331336481568,0.02808284306168928,0.9973331336481568,0.02808284306168928,30.76058778154536,0.9973331336481568,31.0071414148361,-22.73548371484064,0.9973331101234916,-0.023190268867575976,0.0053266189342584475,-22.73548371484064,-0.023190268867575976,0.9999999454697591,0.0,0.9973331101234916,0.007178996280387215,0.003215895618264491,0.006104305225994868,-5.566685940580204,5.566685940580204,0.2172022972110638,0.7825876828507591,0.09350764289912664,0.09350764289912664,0.03501620888710022,0.0323132760822773,0.0323139987885952,False,"gain_gamma_not_in_[0.1,10.0]",/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0020_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0020_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0020_s020_orig.wav,,,
M0020_s021_orig,M0020,21,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0020_s021_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,1363.2803767850346,31.345851834710096,31.10722940038052,-0.027758224063199086,1.0,-0.9972233281340567,1.0,-0.027758224063199086,-0.9972233281340567,0.027758224063199086,0.9972233281340567,0.027758224063199086,30.86352026046731,0.9972233281340567,31.10722940038052,-22.56048909071346,0.9972233060728898,-0.02414706390466933,0.005545632560253187,-22.56048909071346,-0.02414706390466933,0.99999998206822,0.0,0.9972233060728898,0.0074323843346071694,0.002792581831557637,0.006547149574353144,-7.400927092357136,7.400927092357136,0.15389672029853935,0.8459059385998229,0.11714459332032649,0.11714459332032649,0.032715972512960434,0.01807314157485962,0.03212494030594826,False,"gain_gamma_not_in_[0.1,10.0]",/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0020_s021_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0020_s021_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0020_s021_orig.wav,,,
M0020_s022_orig,M0020,22,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0020_s022_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,1377.6791216020438,31.391480768276562,31.154148517868112,-0.027603420847576426,1.0,-0.9970351637087547,1.0,-0.027603420847576426,-0.9970351637087547,0.027603420847576426,0.9970351637087547,0.027603420847576426,30.911840567798365,0.9970351637087547,31.154148517868112,-22.276136799729272,0.9970351412638813,-0.025785560083469546,0.005920880829097444,-22.276136799729272,-0.025785560083469546,0.9999999605176282,0.0,0.9970351412638813,0.0073523477604480235,0.0026531247287370358,0.006478732087815601,-7.754647072113192,7.754647072113192,0.14358699061337246,0.8562090236701063,0.1378188191117204,0.1378188191117204,0.032715972512960434,0.012491888366639614,0.03182333707809448,False,"gain_gamma_not_in_[0.1,10.0]",/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0020_s022_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0020_s022_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0020_s022_orig.wav,,,
M0020_s023_orig,M0020,23,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0020_s023_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,1326.3581808270922,31.226608204119103,30.9854455022581,-0.028058394108319517,1.0,-0.9939704514910642,1.0,-0.028058394108319517,-0.9939704514910642,0.028058394108319517,0.9939704514910642,0.028058394108319517,30.73906067932604,0.9939704514910642,30.9854455022581,-19.199965375891807,0.993970429926698,-0.0525209528155853,0.01202274019703463,-19.199965375891807,-0.0525209528155853,0.9999999530854651,0.0,0.993970429926698,0.0075183906440240466,0.0026661232557504276,0.006697154839268492,-8.000202337814658,8.000202337814658,0.136775063750462,0.8630325179024566,0.10920490175793292,0.10920490175793292,0.032715972512960434,0.01194549910724163,0.031463541090488434,False,"gain_gamma_not_in_[0.1,10.0]",/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0020_s023_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0020_s023_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0020_s023_orig.wav,,,
M0020_s024_orig,M0020,24,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0020_s024_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,1163.6293293950348,30.65814659149354,30.399888400386374,-0.030099723362696895,1.0,-0.9967571476945952,1.0,-0.030099723362696895,-0.9967571476945952,0.030099723362696895,0.9967571476945952,0.030099723362696895,30.135105937796205,0.9967571476945952,30.399888400386374,-21.887476642627846,0.996757129552747,-0.02820854070985172,0.006475187307232477,-21.887476642627846,-0.02820854070985172,0.9999999754083049,0.0,0.996757129552747,0.00817881106447672,0.002596915818297885,0.007495681661089105,-9.207065243723843,9.207065243723843,0.10715055362197498,0.8926905629228169,0.0910218406312449,0.0910218406312449,0.03884700685739517,0.012030676007270813,0.035235367715358734,False,"gain_gamma_not_in_[0.1,10.0]",/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0020_s024_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0020_s024_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0020_s024_orig.wav,,,
M0020_s025_orig,M0020,25,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0020_s025_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,1072.5155319610324,30.304035902703994,30.034870852094656,-0.03139988733118324,1.0,-0.9970147922119869,1.0,-0.03139988733118324,-0.9970147922119869,0.03139988733118324,0.9970147922119869,0.03139988733118324,29.758387846412866,0.9970147922119869,30.034870852094656,-22.246442339847057,0.9970147754526993,-0.025964434664399065,0.0059615029886780305,-22.246442339847057,-0.025964434664399065,0.9999999909807199,0.0,0.9970147754526993,0.00850816329710481,0.002479303637963031,0.007911612061878133,-10.078705325003241,10.078705325003241,0.08940941352684467,0.9104451330954468,0.08232579633631489,0.08232579633631489,0.03884700685739517,0.011246074922382832,0.034476857632398605,False,"gain_gamma_not_in_[0.1,10.0]",/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0020_s025_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0020_s025_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0020_s025_orig.wav,,,
M0020_s026_orig,M0020,26,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0020_s026_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,1056.8923136316253,30.240307394568614,29.969106536717128,-0.03164331040578322,1.0,-0.9971639161458927,1.0,-0.03164331040578322,-0.9971639161458927,0.03164331040578322,0.9971639161458927,0.03164331040578322,29.690426350393267,0.9971639161458927,29.969106536717128,-22.46867312508212,0.99716389979735,-0.02466603413055671,0.0056641231529755654,-22.46867312508212,-0.02466603413055671,1.0000000374168871,0.0,0.99716389979735,0.008602356839133048,0.002610988983662892,0.007949972513022286,-9.671211752918623,9.671211752918623,0.09734869404410372,0.902508508637834,0.08611486804169946,0.08611486804169946,0.03884700685739517,0.020188413560390472,0.03420897573232651,False,"gain_gamma_not_in_[0.1,10.0]",/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0020_s026_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0020_s026_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0020_s026_orig.wav,,,
M0023_s019_orig,M0023,19,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0023_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,10.726137147650117,10.30443345683814,7.273570566166539,-0.4110722447961554,1.0,-0.9497229727934144,1.0,-0.4110722447961554,-0.9497229727934144,0.4110722447961554,0.9497229727934144,0.4110722447961554,2.8988911506976835,0.9497229727934144,7.273570566166539,-10.086575030871698,0.9497229729099964,-0.44806021404544727,0.09802627435863555,-10.086575030871698,-0.44806021404544727,0.9999999742629342,0.0,0.9497229729099964,0.08232989071374376,0.041382155579031486,0.0569159774566978,-2.768421790973527,2.768421790973527,0.34582189417061704,0.6541760864111786,0.24665020191927217,0.24665020191927217,0.5195014476776123,0.4219559133052826,0.39169272780418396,False,mix_corr<0.95,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0023_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0023_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0023_s019_orig.wav,,,
M0023_s020_orig,M0023,20,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0023_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,9.69924363353208,9.86737868432124,6.645994273280325,-0.4415679191444633,1.0,-0.9490682311009642,1.0,-0.4415679191444633,-0.9490682311009642,0.4415679191444633,0.9490682311009642,0.4415679191444633,1.8748125278474461,0.9490682311009642,6.645994273280325,-10.03184196596308,0.9490682308379231,-0.4540505407289388,0.09926949290736657,-10.03184196596308,-0.4540505407289388,0.9999999826925924,0.0,0.9490682308379231,0.0902101554099517,0.04314306411575909,0.0640737190497529,-3.435378923804816,3.435378923804816,0.3119480522763443,0.6880502717765589,0.24658372633302153,0.24658372633302153,0.5195014476776123,0.4472101330757141,0.3991674482822418,False,mix_corr<0.95,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0023_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0023_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0023_s020_orig.wav,,,
M0024_s014_orig,M0024,14,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0024_s014_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,4.032026008574665,6.055233248620792,0.2909499887441533,-0.917776972304557,1.0,-0.949040313735403,1.0,-0.917776972304557,-0.949040313735403,0.917776972304557,0.949040313735403,0.917776972304557,-9.72440250139692,0.949040313735403,0.2909499887441533,-10.029524319968193,0.9490403136532375,-0.4543063446751125,0.09932248297583142,-10.029524319968193,-0.4543063446751125,0.9999999685091181,0.0,0.9490403136532375,0.17125334268352457,0.11725083015485809,0.09493699335498616,1.8336090547118653,1.8336090547118653,0.6040102828070467,0.39598927784108284,0.16413116112773424,0.16413116112773424,0.9379980564117432,0.6724729537963867,0.4338589608669281,False,mix_corr<0.95,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0024_s014_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0024_s014_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0024_s014_orig.wav,,,
M0024_s018_orig,M0024,18,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0024_s018_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,3.886762967853838,5.895880562237615,-0.026112885204593046,-0.9520862699644266,1.0,-0.9492282561862156,1.0,-0.9520862699644266,-0.9492282561862156,0.9520862699644266,0.9492282561862156,0.9520862699644266,-9.946149152482997,0.9492282561862156,-0.026112885204593046,-10.045152220761596,0.9492282561980139,-0.4525867166608475,0.09896571756528368,-10.045152220761596,-0.4525867166608475,1.000000000317955,0.0,0.9492282561980139,0.18886848344423823,0.12162471654689157,0.12057219881395771,0.07549320277047113,0.07549320277047113,0.5043454567039546,0.495654202350963,0.0958383352576404,0.0958383352576404,0.9020868539810181,0.647753119468689,0.5132812261581421,False,mix_corr<0.95,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0024_s018_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0024_s018_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0024_s018_orig.wav,,,
M0024_s019_orig,M0024,19,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0024_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,4.157929856016938,6.188771585400064,0.5935505812271846,-0.8772646688676915,1.0,-0.9393083376728156,1.0,-0.8772646688676915,-0.9393083376728156,0.8772646688676915,0.9393083376728156,0.8772646688676915,-8.69762997604235,0.9393083376728156,0.5935505812271846,-9.292241052912646,0.9393083380274067,-0.5438361859565417,0.11769984602749253,-9.292241052912646,-0.5438361859565417,0.9999999922086178,0.0,0.9393083380274067,0.1716448958051445,0.11015357579906955,0.10904325722843919,0.08799567876231998,0.08799567876231998,0.5050650549333151,0.4949345288206384,0.08200770873898731,0.08200770873898731,0.890716552734375,0.5905693769454956,0.6186419129371643,False,mix_corr<0.95;mix_nmse_db>-10.0,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0024_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0024_s019_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0024_s019_orig.wav,,,
M0024_s020_orig,M0024,20,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0024_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,4.571312579130326,6.600409186750494,1.3672543649250026,-0.8033839995183814,1.0,-0.9403421842125361,1.0,-0.8033839995183814,-0.9403421842125361,0.8033839995183814,0.9403421842125361,0.8033839995183814,-7.728374676648833,0.9403421842125361,1.3672543649250026,-9.364543259815562,0.9403421842121377,-0.5342813238915319,0.11575657649307546,-9.364543259815562,-0.5342813238915319,0.9999999921106228,0.0,0.9403421842121377,0.1595189909887642,0.10089765776939041,0.10390203853228355,-0.25485967432827505,0.25485967432827505,0.4853330752647656,0.5146664479994848,0.07272270510264249,0.07272270510264249,0.9273540377616882,0.556613028049469,0.644706666469574,False,mix_corr<0.95;mix_nmse_db>-10.0,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0024_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0024_s020_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0024_s020_orig.wav,,,
M0024_s021_orig,M0024,21,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0024_s021_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,4.558123597036688,6.587860972338374,1.3413702172902302,-0.806333211536952,1.0,-0.9409858245027377,1.0,-0.806333211536952,-0.9409858245027377,0.806333211536952,0.9409858245027377,0.806333211536952,-7.808734168242379,0.9409858245027377,1.3413702172902302,-9.410212921894669,0.9409858244082515,-0.5283384656151837,0.11454567816698184,-9.410212921894669,-0.5283384656151837,1.0000000346589974,0.0,0.9409858244082515,0.1614512527587825,0.10204799420921029,0.10292242203625952,-0.07411049671129251,0.07411049671129251,0.49573372441082314,0.5042657995534819,0.0987284333398918,0.0987284333398918,0.9273540377616882,0.5437163710594177,0.6780211925506592,False,mix_corr<0.95;mix_nmse_db>-10.0,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0024_s021_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0024_s021_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0024_s021_orig.wav,,,
M0024_s023_orig,M0024,23,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0024_s023_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,4.420040387169663,6.4542623763976845,1.1445567731493362,-0.8138491935924893,1.0,-0.9284783845155061,1.0,-0.8138491935924893,-0.9284783845155061,0.8138491935924893,0.9284783845155061,0.8138491935924893,-7.37480505233124,0.9284783845155061,1.1445567731493362,-8.603479114962669,0.9284783848636698,-0.6445635771861036,0.13792788873473033,-8.603479114962669,-0.6445635771861036,0.9999999801980968,0.0,0.9284783848636698,0.15321766020104063,0.10063267962556643,0.08528300618453596,1.4375307304595795,1.4375307304595795,0.5820032338520977,0.41799619143979505,0.1653173740951846,0.1653173740951846,0.9273540377616882,0.538512647151947,0.5755325555801392,False,mix_corr<0.95;mix_nmse_db>-10.0,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0024_s023_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0024_s023_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0024_s023_orig.wav,,,
M0024_s026_orig,M0024,26,/nas/home/pcallandrone/DeepLearning/dataset/processed/M1_segmented_only/M_M0024_s026_orig.wav,/nas/home/pcallandrone/DeepLearning/outputs/checkpoints/EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG/finetune_fold1_best.pt,EXP_H_FULL_TO_TORABI_FOLD2_MIXED_REPLAY005_NOAUG,4000,8000,teacher_generated_not_ground_truth,False,True,True,4.748433656248163,6.765503745444372,1.6350614140798307,-0.7862151953425807,1.0,-0.9490618840684631,1.0,-0.7862151953425807,-0.9490618840684631,0.7862151953425807,0.9490618840684631,0.7862151953425807,-7.802077087458171,0.9490618840684631,1.6350614140798307,-10.031314998130838,0.9490618847136023,-0.45410925423970155,0.09928153888205,-10.031314998130838,-0.45410925423970155,1.0000000103895574,0.0,0.9490618847136023,0.1565965656815026,0.10075799813796357,0.09984044325450946,0.07946059781835867,0.07946059781835867,0.5045737413229852,0.49542576166649077,0.09779486589517684,0.09779486589517684,0.80787193775177,0.5479013323783875,0.3745850622653961,False,mix_corr<0.95,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/M_M0024_s026_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/H_M0024_s026_orig.wav,/nas/home/pcallandrone/DeepLearning/dataset/processed/v1_real_ssl_pseudo_from_mixed_noaug/all/L_M0024_s026_orig.wav,,,
